time	acc	vel	disp
9.98	0.0551658	-0.0314471	0.00557892
9.985	0.0595893	-0.0311603	0.0054224
9.99	0.0631244	-0.0308535	0.00526737
9.995	0.065088	-0.0305329	0.0051139
10	0.0655686	-0.0302063	0.00496206
10.005	0.0657247	-0.0298781	0.00481184
10.01	0.0661784	-0.0295483	0.00466328
10.015	0.0664145	-0.0292168	0.00451637
10.02	0.0661316	-0.0288855	0.00437111
10.025	0.06567	-0.028556	0.00422751
10.03	0.065781	-0.0282273	0.00408555
10.035	0.067196	-0.0278949	0.00394524
10.04	0.0695444	-0.027553	0.00380662
10.045	0.0724473	-0.0271981	0.00366975
10.05	0.0750771	-0.0268292	0.00353468
10.055	0.0766906	-0.0264498	0.00340148
10.06	0.0767068	-0.0260663	0.00327019
10.065	0.0755555	-0.0256857	0.00314081
10.07	0.0733753	-0.0253133	0.00301331
10.075	0.0711524	-0.024952	0.00288765
10.08	0.0689199	-0.0246018	0.00276376
10.085	0.0665038	-0.0242633	0.0026416
10.09	0.063955	-0.0239371	0.0025211
10.095	0.0613858	-0.0236238	0.0024022
10.1	0.0590941	-0.0233226	0.00228483
10.105	0.0569169	-0.0230326	0.00216894
10.11	0.0542601	-0.0227546	0.00205448
10.115	0.0499283	-0.0224942	0.00194135
10.12	0.0425959	-0.0222628	0.00182946
10.125	0.031947	-0.0220765	0.00171861
10.13	0.0190855	-0.0219489	0.00160855
10.135	0.00625942	-0.0218855	0.00149896
10.14	-0.00345882	-0.0218785	0.00138955
10.145	-0.00885893	-0.0219093	0.00128008
10.15	-0.0090371	-0.0219541	0.00117042
10.155	-0.00586983	-0.0219913	0.00106056
10.16	-0.000514481	-0.0220073	0.000950564
10.165	0.00532061	-0.0219953	0.000840558
10.17	0.0108903	-0.0219548	0.000730683
10.175	0.0152382	-0.0218894	0.000621072
10.18	0.0173878	-0.0218079	0.000511829
10.185	0.0175423	-0.0217205	0.000403008
10.19	0.0169418	-0.0216343	0.000294621
10.195	0.0166262	-0.0215504	0.000186659
10.2	0.0169323	-0.0214665	7.91166e-005
10.205	0.0182907	-0.0213785	-2.79959e-005
10.21	0.0209664	-0.0212803	-0.000134643
10.215	0.0248654	-0.0211657	-0.000240758
10.22	0.0290475	-0.021031	-0.00034625
10.225	0.0322663	-0.0208777	-0.000451021
10.23	0.0336705	-0.0207128	-0.000554998
10.235	0.0333334	-0.0205453	-0.000658143
10.24	0.0308235	-0.0203849	-0.000760469
10.245	0.0260817	-0.0202427	-0.000862038
10.25	0.0198342	-0.0201279	-0.000962964
10.255	0.0126485	-0.0200467	-0.0010634
10.26	0.00527135	-0.0200019	-0.00116352
10.265	-0.00183381	-0.0199933	-0.00126351
10.27	-0.00804761	-0.020018	-0.00136354
10.275	-0.012748	-0.02007	-0.00146376
10.28	-0.0153195	-0.0201401	-0.00156428
10.285	-0.0162988	-0.0202192	-0.00166518
10.29	-0.0158474	-0.0202995	-0.00176648
10.295	-0.0143237	-0.020375	-0.00186816
10.3	-0.0116906	-0.02044	-0.0019702
10.305	-0.00773705	-0.0204886	-0.00207252
10.31	-0.003698	-0.0205172	-0.00217504
10.315	0.000515477	-0.0205251	-0.00227764
10.32	0.00521322	-0.0205108	-0.00238023
10.325	0.0103417	-0.0204719	-0.00248269
10.33	0.0156347	-0.020407	-0.00258489
10.335	0.0204948	-0.0203167	-0.0026867
10.34	0.0247305	-0.0202036	-0.002788
10.345	0.0287444	-0.0200699	-0.00288868
10.35	0.0331231	-0.0199152	-0.00298864
10.355	0.0384179	-0.0197364	-0.00308777
10.36	0.0442799	-0.0195296	-0.00318594
10.365	0.0504655	-0.0192928	-0.00328299
10.37	0.0569899	-0.0190241	-0.00337879
10.375	0.0640225	-0.0187216	-0.00347315
10.38	0.0712692	-0.0183834	-0.00356591
10.385	0.0782262	-0.0180096	-0.0036569
10.39	0.0842999	-0.0176033	-0.00374593
10.395	0.0894709	-0.0171689	-0.00383286
10.4	0.0939963	-0.0167102	-0.00391756
10.405	0.0986082	-0.0162287	-0.0039999
10.41	0.10324	-0.0157241	-0.00407979
10.415	0.107181	-0.015198	-0.00415709
10.42	0.110279	-0.0146544	-0.00423172
10.425	0.112338	-0.0140978	-0.0043036
10.43	0.112701	-0.0135353	-0.00437268
10.435	0.110683	-0.0129768	-0.00443897
10.44	0.107041	-0.0124325	-0.00450249
10.445	0.101824	-0.0119103	-0.00456335
10.45	0.0957736	-0.0114163	-0.00462166
10.455	0.0902389	-0.0109513	-0.00467758
10.46	0.0858045	-0.0105112	-0.00473124
10.465	0.0817692	-0.0100922	-0.00478275
10.47	0.077899	-0.00969308	-0.00483221
10.475	0.0740379	-0.00931324	-0.00487972
10.48	0.0699635	-0.00895323	-0.00492539
10.485	0.065424	-0.00861476	-0.00496931
10.49	0.0601823	-0.00830075	-0.0050116
10.495	0.0545769	-0.00801385	-0.00505239
10.5	0.0494759	-0.00775372	-0.00509181
10.505	0.046307	-0.00751426	-0.00512997
10.51	0.0457049	-0.00728423	-0.00516697
10.515	0.0476963	-0.00705073	-0.00520281
10.52	0.0516209	-0.00680243	-0.00523744
10.525	0.0578289	-0.00652881	-0.00527077
10.53	0.0659148	-0.00621945	-0.00530264
10.535	0.0751228	-0.00586686	-0.00533286
10.54	0.0839649	-0.00546914	-0.0053612
10.545	0.0919378	-0.00502938	-0.00538744
10.55	0.0989634	-0.00455213	-0.0054114
10.555	0.105422	-0.00404116	-0.00543288
10.56	0.110432	-0.00350153	-0.00545174
10.565	0.11321	-0.00294242	-0.00546785
10.57	0.114001	-0.0023744	-0.00548114
10.575	0.11354	-0.00180554	-0.00549159
10.58	0.111812	-0.00124217	-0.00549921
10.585	0.108785	-0.000690673	-0.00550404
10.59	0.105489	-0.000154989	-0.00550615
10.595	0.101955	0.000363621	-0.00550563
10.6	0.0980089	0.00086353	-0.00550256
10.605	0.0931549	0.00134144	-0.00549705
10.61	0.0870057	0.00179184	-0.00548922
10.615	0.0799779	0.0022093	-0.00547922
10.62	0.0730024	0.00259175	-0.00546721
10.625	0.0665477	0.00294063	-0.00545338
10.63	0.0604279	0.00325807	-0.00543789
10.635	0.0551022	0.00354689	-0.00542087
10.64	0.051497	0.00381339	-0.00540247
10.645	0.0498118	0.00406666	-0.00538277
10.65	0.0498234	0.00431575	-0.00536182
10.655	0.0505306	0.00456663	-0.00533961
10.66	0.0511354	0.0048208	-0.00531614
10.665	0.051553	0.00507752	-0.0052914
10.67	0.0518001	0.0053359	-0.00526536
10.675	0.0516361	0.00559449	-0.00523804
10.68	0.0506483	0.0058502	-0.00520942
10.685	0.0484304	0.0060979	-0.00517955
10.69	0.0441025	0.00632923	-0.00514849
10.695	0.0368709	0.00653167	-0.00511633
10.7	0.0255152	0.00668763	-0.00508329
10.705	0.00971936	0.00677572	-0.00504963
10.71	-0.00676777	0.0067831	-0.00501573
10.715	-0.0225407	0.00670983	-0.004982
10.72	-0.0368026	0.00656147	-0.00494882
10.725	-0.0493676	0.00634604	-0.00491655
10.73	-0.0620603	0.00606747	-0.00488552
10.735	-0.0740154	0.00572728	-0.00485603
10.74	-0.0830253	0.00533468	-0.00482838
10.745	-0.0888186	0.00490507	-0.00480278
10.75	-0.0912131	0.00445499	-0.00477938
10.755	-0.0913374	0.00399862	-0.00475824
10.76	-0.0895725	0.00354634	-0.00473938
10.765	-0.0857181	0.00310811	-0.00472274
10.77	-0.0804751	0.00269263	-0.00470824
10.775	-0.0735806	0.00230749	-0.00469574
10.78	-0.0650245	0.00196098	-0.00468507
10.785	-0.0547484	0.00166155	-0.00467601
10.79	-0.0434273	0.00141611	-0.00466832
10.795	-0.0320151	0.0012275	-0.00466171
10.8	-0.0210421	0.00109486	-0.0046559
10.805	-0.011149	0.00101438	-0.00465063
10.81	-0.00273993	0.000979659	-0.00464565
10.815	0.00439668	0.000983801	-0.00464074
10.82	0.0100431	0.0010199	-0.00463573
10.825	0.015091	0.00108274	-0.00463047
10.83	0.0199122	0.00117024	-0.00462484
10.835	0.02532	0.00128332	-0.00461871
10.84	0.0322216	0.00142718	-0.00461193
10.845	0.0411847	0.00161069	-0.00460433
10.85	0.0509398	0.00184101	-0.00459571
10.855	0.0601568	0.00211875	-0.00458581
10.86	0.0667177	0.00243593	-0.00457442
10.865	0.0708167	0.00277977	-0.00456138
10.87	0.0724041	0.00313782	-0.00454659
10.875	0.0714238	0.00349739	-0.00453
10.88	0.0681386	0.0038463	-0.00451164
10.885	0.0640587	0.00417679	-0.00449158
10.89	0.0593933	0.00448542	-0.00446993
10.895	0.054308	0.00476967	-0.00444679
10.9	0.0488486	0.00502757	-0.00442229
10.905	0.0431005	0.00525744	-0.00439658
10.91	0.0377708	0.00545962	-0.00436979
10.915	0.0333205	0.00563734	-0.00434205
10.92	0.0306897	0.00579737	-0.00431346
10.925	0.0304298	0.00595017	-0.00428409
10.93	0.0324379	0.00610734	-0.00425395
10.935	0.0356973	0.00627768	-0.00422299
10.94	0.039395	0.00646541	-0.00419113
10.945	0.0431627	0.0066718	-0.00415828
10.95	0.0462218	0.00689526	-0.00412437
10.955	0.0479462	0.00713068	-0.0040893
10.96	0.0479856	0.00737051	-0.00405305
10.965	0.0467192	0.00760727	-0.0040156
10.97	0.0441438	0.00783443	-0.003977
10.975	0.0412624	0.00804795	-0.00393729
10.98	0.0378156	0.00824564	-0.00389656
10.985	0.0331824	0.00842314	-0.00385489
10.99	0.0272103	0.00857412	-0.0038124
10.995	0.0202226	0.0086927	-0.00376923
11	0.0133572	0.00877665	-0.00372555
11.005	0.00581724	0.00882459	-0.00368155
11.01	-0.00286587	0.00883197	-0.00363741
11.015	-0.012224	0.00879424	-0.00359334
11.02	-0.0221589	0.00870828	-0.00354959
11.025	-0.0324357	0.0085718	-0.00350639
11.03	-0.0421946	0.00838522	-0.003464
11.035	-0.0504247	0.00815367	-0.00342265
11.04	-0.0567272	0.00788579	-0.00338255
11.045	-0.0618858	0.00758926	-0.00334386
11.05	-0.0656213	0.00727049	-0.00330671
11.055	-0.0675373	0.0069376	-0.00327119
11.06	-0.0684858	0.00659754	-0.00323735
11.065	-0.0686593	0.00625468	-0.00320522
11.07	-0.0684137	0.00591199	-0.00317481
11.075	-0.0680715	0.00557078	-0.0031461
11.08	-0.0680475	0.00523048	-0.0031191
11.085	-0.0689612	0.00488796	-0.0030938
11.09	-0.0709934	0.00453807	-0.00307024
11.095	-0.0738585	0.00417594	-0.00304845
11.1	-0.0765025	0.00380004	-0.00302851
11.105	-0.077777	0.00341434	-0.00301048
11.11	-0.076442	0.0030288	-0.00299437
11.115	-0.0723811	0.00265674	-0.00298015
11.12	-0.0662603	0.00231013	-0.00296774
11.125	-0.0609643	0.00199207	-0.00295698
11.13	-0.0573201	0.00169636	-0.00294776
11.135	-0.0557153	0.00141377	-0.00293998
11.14	-0.0556963	0.00113524	-0.00293361
11.145	-0.0569051	0.00085374	-0.00292864
11.15	-0.0585695	0.000565054	-0.00292509
11.155	-0.0600396	0.000268531	-0.00292301
11.16	-0.0603452	-3.24308e-005	-0.00292242
11.165	-0.059005	-0.000330806	-0.00292333
11.17	-0.0560403	-0.000618419	-0.0029257
11.175	-0.0529814	-0.000890974	-0.00292947
11.18	-0.0504762	-0.00114962	-0.00293457
11.185	-0.0492246	-0.00139887	-0.00294095
11.19	-0.0496142	-0.00164597	-0.00294856
11.195	-0.0516967	-0.00189924	-0.00295742
11.2	-0.0543094	-0.00216426	-0.00296758
11.205	-0.0570582	-0.00244268	-0.0029791
11.21	-0.0593728	-0.00273376	-0.00299204
11.215	-0.0606722	-0.00303387	-0.00300646
11.22	-0.0605579	-0.00333694	-0.00302238
11.225	-0.0590635	-0.003636	-0.00303982
11.23	-0.0563292	-0.00392448	-0.00305872
11.235	-0.0524291	-0.00419637	-0.00307902
11.24	-0.048149	-0.00444782	-0.00310063
11.245	-0.0431341	-0.00467603	-0.00312344
11.25	-0.0374365	-0.00487745	-0.00314732
11.255	-0.0315784	-0.00504999	-0.00317214
11.26	-0.0261591	-0.00519433	-0.00319775
11.265	-0.021689	-0.00531396	-0.00322402
11.27	-0.0187888	-0.00541515	-0.00325085
11.275	-0.0177469	-0.00550649	-0.00327815
11.28	-0.018626	-0.00559742	-0.00330591
11.285	-0.0207166	-0.00569578	-0.00333414
11.29	-0.0229764	-0.00580501	-0.0033629
11.295	-0.0250558	-0.00592509	-0.00339222
11.3	-0.0266518	-0.00605436	-0.00342217
11.305	-0.0277171	-0.00619028	-0.00345278
11.31	-0.0282321	-0.00633015	-0.00348408
11.315	-0.0285742	-0.00647217	-0.00351609
11.32	-0.0289969	-0.0066161	-0.00354881
11.325	-0.0296161	-0.00676263	-0.00358226
11.33	-0.0298942	-0.00691141	-0.00361644
11.335	-0.0295015	-0.0070599	-0.00365137
11.34	-0.0287104	-0.00720543	-0.00368703
11.345	-0.0273918	-0.00734568	-0.00372341
11.35	-0.0256456	-0.00747827	-0.00376047
11.355	-0.0241638	-0.0076028	-0.00379817
11.36	-0.0230847	-0.00772092	-0.00383648
11.365	-0.0221448	-0.00783399	-0.00387537
11.37	-0.0214549	-0.00794299	-0.00391481
11.375	-0.0211207	-0.00804943	-0.00395479
11.38	-0.0208121	-0.00815426	-0.0039953
11.385	-0.0202577	-0.00825694	-0.00403633
11.39	-0.0192168	-0.00835562	-0.00407786
11.395	-0.017603	-0.00844767	-0.00411987
11.4	-0.0152871	-0.0085299	-0.00416231
11.405	-0.0124243	-0.00859918	-0.00420514
11.41	-0.00903856	-0.00865283	-0.00424827
11.415	-0.0057349	-0.00868977	-0.00429162
11.42	-0.00305846	-0.00871175	-0.00433513
11.425	-0.00130742	-0.00872267	-0.00437871
11.43	-0.000130162	-0.00872626	-0.00442233
11.435	0.000256819	-0.00872594	-0.00446596
11.44	-1.14856e-005	-0.00872533	-0.00450959
11.445	-0.00050398	-0.00872662	-0.00455322
11.45	-0.00108728	-0.0087306	-0.00459687
11.455	-0.0019105	-0.00873809	-0.00464054
11.46	-0.00308837	-0.00875059	-0.00468426
11.465	-0.00437177	-0.00876924	-0.00472806
11.47	-0.00528784	-0.00879339	-0.00477197
11.475	-0.00596539	-0.00882152	-0.004816
11.48	-0.00716683	-0.00885435	-0.00486019
11.485	-0.00912673	-0.00889509	-0.00490457
11.49	-0.0123359	-0.00894874	-0.00494918
11.495	-0.0177488	-0.00902395	-0.00499411
11.5	-0.0255013	-0.00913208	-0.0050395
11.505	-0.0339637	-0.00928074	-0.00508553
11.51	-0.0426566	-0.00947229	-0.00513241
11.515	-0.0506963	-0.00970567	-0.00518036
11.52	-0.0561528	-0.0099728	-0.00522955
11.525	-0.0584544	-0.0102593	-0.00528013
11.53	-0.0569006	-0.0105477	-0.00533215
11.535	-0.0518824	-0.0108197	-0.00538557
11.54	-0.0428819	-0.0110566	-0.00544026
11.545	-0.0304793	-0.01124	-0.005496
11.55	-0.0162529	-0.0113568	-0.00555249
11.555	-0.000620246	-0.011399	-0.00560938
11.56	0.0149966	-0.011363	-0.00566629
11.565	0.0294957	-0.0112518	-0.00572283
11.57	0.0414755	-0.0110744	-0.00577864
11.575	0.0506809	-0.010844	-0.00583344
11.58	0.0569419	-0.0105749	-0.00588698
11.585	0.0615072	-0.0102788	-0.00593912
11.59	0.0651926	-0.00996207	-0.00598972
11.595	0.067904	-0.00962933	-0.0060387
11.6	0.0692603	-0.00928642	-0.00608599
11.605	0.0699099	-0.00893849	-0.00613155
11.61	0.0699408	-0.00858886	-0.00617537
11.615	0.069378	-0.00824057	-0.00621744
11.62	0.0682305	-0.00789655	-0.00625779
11.625	0.0655785	-0.00756202	-0.00629643
11.63	0.06067	-0.0072464	-0.00633345
11.635	0.0532916	-0.0069615	-0.00636897
11.64	0.0438918	-0.00671854	-0.00640317
11.645	0.0329453	-0.00652645	-0.00643629
11.65	0.0208005	-0.00639208	-0.00646858
11.655	0.00884631	-0.00631797	-0.00650036
11.66	-0.00175063	-0.00630023	-0.0065319
11.665	-0.011334	-0.00633294	-0.00656348
11.67	-0.0196441	-0.00641038	-0.00659534
11.675	-0.0260398	-0.00652459	-0.00662768
11.68	-0.0302411	-0.00666529	-0.00666066
11.685	-0.0326548	-0.00682253	-0.00669438
11.69	-0.0337167	-0.00698846	-0.0067289
11.695	-0.033519	-0.00715655	-0.00676427
11.7	-0.0328226	-0.00732241	-0.00680046
11.705	-0.0314574	-0.00748311	-0.00683748
11.71	-0.0290135	-0.00763428	-0.00687527
11.715	-0.0256156	-0.00777086	-0.00691378
11.72	-0.0212398	-0.00788799	-0.00695293
11.725	-0.0161814	-0.00798155	-0.0069926
11.73	-0.0103379	-0.00804785	-0.00703268
11.735	-0.00375517	-0.00808308	-0.007073
11.74	0.0026722	-0.00808579	-0.00711343
11.745	0.00860669	-0.00805759	-0.00715378
11.75	0.0140246	-0.00800101	-0.00719393
11.755	0.018478	-0.00791975	-0.00723373
11.76	0.0213438	-0.0078202	-0.00727308
11.765	0.0222496	-0.00771122	-0.00731191
11.77	0.0209492	-0.00760322	-0.0073502
11.775	0.0183996	-0.00750485	-0.00738797
11.78	0.0144581	-0.0074227	-0.00742529
11.785	0.010028	-0.00736149	-0.00746225
11.79	0.00589322	-0.00732168	-0.00749896
11.795	0.00228621	-0.00730124	-0.00753551
11.8	-0.00105182	-0.00729815	-0.00757201
11.805	-0.00433711	-0.00731162	-0.00760854
11.81	-0.00765574	-0.0073416	-0.00764517
11.815	-0.0109186	-0.00738804	-0.00768199
11.82	-0.0137678	-0.00744976	-0.00771909
11.825	-0.0160017	-0.00752418	-0.00775652
11.83	-0.0177942	-0.00760867	-0.00779435
11.835	-0.01891	-0.00770043	-0.00783263
11.84	-0.0184738	-0.00779389	-0.00787136
11.845	-0.0155494	-0.00787895	-0.00791054
11.85	-0.00939584	-0.00794131	-0.0079501
11.855	-0.00011774	-0.00796509	-0.00798986
11.86	0.0117044	-0.00793613	-0.00802961
11.865	0.0236506	-0.00784774	-0.00806907
11.87	0.0360072	-0.0076986	-0.00810794
11.875	0.0492769	-0.00748539	-0.0081459
11.88	0.0629809	-0.00720474	-0.00818263
11.885	0.0749239	-0.00685998	-0.00821779
11.89	0.0831902	-0.00646469	-0.0082511
11.895	0.0878289	-0.00603715	-0.00828235
11.9	0.0884107	-0.00559655	-0.00831144
11.905	0.0866381	-0.00515893	-0.00833833
11.91	0.0816968	-0.00473809	-0.00836307
11.915	0.072584	-0.00435239	-0.00838579
11.92	0.059037	-0.00402333	-0.00840673
11.925	0.0416717	-0.00377156	-0.00842622
11.93	0.0238176	-0.00360784	-0.00844467
11.935	0.00482315	-0.00353624	-0.00846253
11.94	-0.0145185	-0.00356048	-0.00848027
11.945	-0.0320482	-0.00367689	-0.00849837
11.95	-0.0462892	-0.00387274	-0.00851724
11.955	-0.0568412	-0.00413056	-0.00853725
11.96	-0.0626405	-0.00442927	-0.00855865
11.965	-0.0640024	-0.00474587	-0.00858159
11.97	-0.061071	-0.00505856	-0.0086061
11.975	-0.0537878	-0.0053457	-0.00863211
11.98	-0.0447101	-0.00559195	-0.00865945
11.985	-0.0345861	-0.00579019	-0.00868791
11.99	-0.0258159	-0.00594119	-0.00871723
11.995	-0.0181906	-0.00605121	-0.00874722
12	-0.011281	-0.00612489	-0.00877766
12.005	-0.00512099	-0.00616589	-0.00880838
12.01	0.000433908	-0.00617761	-0.00883924
12.015	0.00461677	-0.00616499	-0.0088701
12.02	0.00695161	-0.00613606	-0.00890085
12.025	0.00823173	-0.00609811	-0.00893144
12.03	0.00811804	-0.00605723	-0.00896182
12.035	0.00683038	-0.00601986	-0.00899202
12.04	0.00491701	-0.00599049	-0.00902204
12.045	0.0027536	-0.00597132	-0.00905195
12.05	0.000880277	-0.00596223	-0.00908178
12.055	-0.000594696	-0.00596152	-0.00911159
12.06	-0.00165329	-0.00596714	-0.00914141
12.065	-0.00258327	-0.00597773	-0.00917127
12.07	-0.00354847	-0.00599306	-0.0092012
12.075	-0.00460355	-0.00601344	-0.00923122
12.08	-0.005775	-0.00603938	-0.00926135
12.085	-0.00722614	-0.00607189	-0.00929163
12.09	-0.00907049	-0.00611263	-0.00932209
12.095	-0.0115241	-0.00616411	-0.00935278
12.1	-0.0145291	-0.00622925	-0.00938376
12.105	-0.0179002	-0.00631032	-0.00941511
12.11	-0.021296	-0.00640831	-0.00944691
12.115	-0.0241895	-0.00652203	-0.00947924
12.12	-0.0263625	-0.0066484	-0.00951216
12.125	-0.0277606	-0.00678371	-0.00954574
12.13	-0.0284621	-0.00692427	-0.00958001
12.135	-0.02832	-0.00706622	-0.00961499
12.14	-0.0271793	-0.00720497	-0.00965067
12.145	-0.0249698	-0.00733535	-0.00968702
12.15	-0.0220036	-0.00745278	-0.00972399
12.155	-0.0187948	-0.00755477	-0.00976151
12.16	-0.0156957	-0.007641	-0.0097995
12.165	-0.0134314	-0.00771382	-0.00983788
12.17	-0.0118545	-0.00777703	-0.00987661
12.175	-0.0106312	-0.00783325	-0.00991564
12.18	-0.00987734	-0.00788452	-0.00995493
12.185	-0.00958735	-0.00793318	-0.00999447
12.19	-0.00909398	-0.00797988	-0.0100343
12.195	-0.00818384	-0.00802308	-0.0100743
12.2	-0.00659612	-0.00806003	-0.0101145
12.205	-0.00408064	-0.00808672	-0.0101548
12.21	-0.000416397	-0.00809796	-0.0101953
12.215	0.00392367	-0.0080892	-0.0102358
12.22	0.00883127	-0.00805731	-0.0102761
12.225	0.0139332	-0.0080004	-0.0103163
12.23	0.0187618	-0.00791866	-0.0103561
12.235	0.0230549	-0.00781412	-0.0103954
12.24	0.0270474	-0.00768886	-0.0104342
12.245	0.0302993	-0.0075455	-0.0104723
12.25	0.0322194	-0.0073892	-0.0105096
12.255	0.032319	-0.00722785	-0.0105461
12.26	0.0304031	-0.00707105	-0.0105819
12.265	0.0266681	-0.00692837	-0.0106169
12.27	0.021104	-0.00680894	-0.0106512
12.275	0.0146083	-0.00671966	-0.010685
12.28	0.00723299	-0.00666505	-0.0107185
12.285	-0.000486278	-0.00664819	-0.0107518
12.29	-0.00676336	-0.00666631	-0.0107851
12.295	-0.0118305	-0.0067128	-0.0108185
12.3	-0.015767	-0.00678179	-0.0108523
12.305	-0.0183262	-0.00686702	-0.0108864
12.31	-0.0191438	-0.0069607	-0.0109209
12.315	-0.0180547	-0.0070537	-0.010956
12.32	-0.0148789	-0.00713603	-0.0109915
12.325	-0.00992338	-0.00719803	-0.0110273
12.33	-0.00515363	-0.00723573	-0.0110634
12.335	-0.000724296	-0.00725042	-0.0110996
12.34	0.00346047	-0.00724358	-0.0111358
12.345	0.00723198	-0.00721685	-0.011172
12.35	0.0101027	-0.00717351	-0.011208
12.355	0.0114878	-0.00711954	-0.0112437
12.36	0.0108863	-0.0070636	-0.0112791
12.365	0.008694	-0.00701465	-0.0113143
12.37	0.00556186	-0.00697901	-0.0113493
12.375	0.00196447	-0.0069602	-0.0113842
12.38	-0.00134644	-0.00695865	-0.011419
12.385	-0.00391818	-0.00697181	-0.0114538
12.39	-0.00548397	-0.00699532	-0.0114887
12.395	-0.00690254	-0.00702628	-0.0115238
12.4	-0.00858211	-0.007065	-0.011559
12.405	-0.0107762	-0.00711339	-0.0115944
12.41	-0.0132134	-0.00717337	-0.0116302
12.415	-0.0152709	-0.00724458	-0.0116662
12.42	-0.0162831	-0.00732346	-0.0117026
12.425	-0.01541	-0.00740269	-0.0117394
12.43	-0.0123371	-0.00747206	-0.0117766
12.435	-0.00779166	-0.00752238	-0.0118141
12.44	-0.00270833	-0.00754863	-0.0118518
12.445	0.00138798	-0.00755194	-0.0118895
12.45	0.00398217	-0.00753851	-0.0119273
12.455	0.00538501	-0.00751509	-0.0119649
12.46	0.00535764	-0.00748824	-0.0120024
12.465	0.00400073	-0.00746484	-0.0120398
12.47	0.00209904	-0.00744959	-0.0120771
12.475	0.000249505	-0.00744372	-0.0121143
12.48	-0.000446694	-0.00744421	-0.0121515
12.485	0.000749437	-0.00744345	-0.0121888
12.49	0.00428442	-0.00743087	-0.0122259
12.495	0.00895481	-0.00739777	-0.012263
12.5	0.0146371	-0.00733879	-0.0122999
12.505	0.0210835	-0.00724949	-0.0123363
12.51	0.0273956	-0.00712829	-0.0123723
12.515	0.0325965	-0.00697831	-0.0124075
12.52	0.0362406	-0.00680622	-0.012442
12.525	0.0377517	-0.00662124	-0.0124756
12.53	0.0379718	-0.00643193	-0.0125082
12.535	0.0370831	-0.00624429	-0.0125399
12.54	0.0353671	-0.00606317	-0.0125707
12.545	0.0329163	-0.00589246	-0.0126005
12.55	0.0294297	-0.00573659	-0.0126296
12.555	0.0247906	-0.00560104	-0.012658
12.56	0.0189873	-0.0054916	-0.0126857
12.565	0.0127757	-0.00541219	-0.012713
12.57	0.00728624	-0.00536204	-0.0127399
12.575	0.00254765	-0.00533745	-0.0127666
12.58	-0.00156084	-0.00533498	-0.0127933
12.585	-0.00399844	-0.00534888	-0.01282
12.59	-0.00346079	-0.00536753	-0.0128468
12.595	-0.000165134	-0.0053766	-0.0128737
12.6	0.00591862	-0.00536221	-0.0129005
12.605	0.0142522	-0.00531178	-0.0129272
12.61	0.0242925	-0.00521542	-0.0129535
12.615	0.0354467	-0.00506607	-0.0129792
12.62	0.0444983	-0.00486621	-0.0130041
12.625	0.0500852	-0.00462975	-0.0130278
12.63	0.0535464	-0.00437067	-0.0130503
12.635	0.0555183	-0.00409801	-0.0130715
12.64	0.0560121	-0.00381919	-0.0130913
12.645	0.0555632	-0.00354025	-0.0131097
12.65	0.0539275	-0.00326652	-0.0131267
12.655	0.0506614	-0.00300505	-0.0131424
12.66	0.0459405	-0.00276355	-0.0131568
12.665	0.0391723	-0.00255076	-0.0131701
12.67	0.0303146	-0.00237705	-0.0131824
12.675	0.0205678	-0.00224984	-0.013194
12.68	0.0105017	-0.00217217	-0.013205
12.685	0.000762236	-0.00214401	-0.0132158
12.69	-0.00760274	-0.00216111	-0.0132266
12.695	-0.0142138	-0.00221565	-0.0132375
12.7	-0.0190231	-0.00229874	-0.0132488
12.705	-0.0219895	-0.00240127	-0.0132605
12.71	-0.0227334	-0.00251308	-0.0132728
12.715	-0.0218351	-0.0026245	-0.0132857
12.72	-0.019398	-0.00272758	-0.0132991
12.725	-0.0160879	-0.0028163	-0.0133129
12.73	-0.0125818	-0.00288797	-0.0133272
12.735	-0.00896704	-0.00294184	-0.0133417
12.74	-0.00543458	-0.00297785	-0.0133565
12.745	-0.00225296	-0.00299707	-0.0133715
12.75	0.000505638	-0.00300144	-0.0133865
12.755	0.00346701	-0.0029915	-0.0134015
12.76	0.00648428	-0.00296663	-0.0134164
12.765	0.00868255	-0.00292871	-0.0134311
12.77	0.0100961	-0.00288176	-0.0134456
12.775	0.0110644	-0.00282886	-0.0134599
12.78	0.0114896	-0.00277248	-0.0134739
12.785	0.0111574	-0.00271586	-0.0134876
12.79	0.0102104	-0.00266244	-0.0135011
12.795	0.00853847	-0.00261557	-0.0135143
12.8	0.00625234	-0.00257859	-0.0135273
12.805	0.00374073	-0.00255361	-0.0135401
12.81	0.00119364	-0.00254127	-0.0135528
12.815	-0.00149997	-0.00254204	-0.0135655
12.82	-0.00435178	-0.00255667	-0.0135783
12.825	-0.00712007	-0.00258535	-0.0135911
12.83	-0.00945388	-0.00262678	-0.0136042
12.835	-0.0113544	-0.0026788	-0.0136174
12.84	-0.0130963	-0.00273993	-0.013631
12.845	-0.0141667	-0.00280809	-0.0136448
12.85	-0.0139315	-0.00287833	-0.0136591
12.855	-0.0125575	-0.00294455	-0.0136736
12.86	-0.0099404	-0.0030008	-0.0136885
12.865	-0.0063249	-0.00304146	-0.0137036
12.87	-0.00232755	-0.00306309	-0.0137188
12.875	0.00174979	-0.00306454	-0.0137342
12.88	0.00606528	-0.003045	-0.0137494
12.885	0.0106355	-0.00300325	-0.0137646
