time	acc	vel	disp
6.01	-0.0023508	-0.00245903	-0.0029897
6.015	-0.00053679	-0.00246625	-0.00300201
6.02	0.0012009	-0.00246459	-0.00301434
6.025	0.0025437	-0.00245523	-0.00302664
6.03	0.0034866	-0.00244015	-0.00303887
6.035	0.0042989	-0.00242069	-0.00305103
6.04	0.0050884	-0.00239722	-0.00306307
6.045	0.0056747	-0.00237031	-0.00307499
6.05	0.0059411	-0.00234127	-0.00308677
6.055	0.0058942	-0.00231168	-0.0030984
6.06	0.0055595	-0.00228305	-0.00310989
6.065	0.0050128	-0.00225662	-0.00312124
6.07	0.0043156	-0.0022333	-0.00313246
6.075	0.0035186	-0.00221371	-0.00314358
6.08	0.0027403	-0.00219806	-0.00315461
6.085	0.0020306	-0.00218614	-0.00316557
6.09	0.001314	-0.00217778	-0.00317648
6.095	0.00078607	-0.00217253	-0.00318735
6.1	0.00075879	-0.00216866	-0.00319821
6.105	0.001165	-0.00216385	-0.00320904
6.11	0.00169	-0.00215672	-0.00321984
6.115	0.00202	-0.00214744	-0.0032306
6.12	0.0019697	-0.00213747	-0.00324131
6.125	0.0014351	-0.00212896	-0.00325198
6.13	0.00047295	-0.00212419	-0.00326261
6.135	-0.00052333	-0.00212431	-0.00327323
6.14	-0.001085	-0.00212833	-0.00328386
6.145	-0.0010476	-0.00213366	-0.00329452
6.15	-0.00039444	-0.00213727	-0.0033052
6.155	0.00094241	-0.0021359	-0.00331588
6.16	0.0026428	-0.00212694	-0.00332654
6.165	0.0040315	-0.00211025	-0.00333713
6.17	0.0046718	-0.00208849	-0.00334763
6.175	0.0045244	-0.0020655	-0.00335801
6.18	0.0036568	-0.00204505	-0.00336829
6.185	0.0020803	-0.00203071	-0.00337848
6.19	0.00018403	-0.00202504	-0.00338862
6.195	-0.001399	-0.00202808	-0.00339875
6.2	-0.0023172	-0.00203737	-0.00340891
6.205	-0.0027141	-0.00204995	-0.00341913
6.21	-0.0029239	-0.00206405	-0.00342942
6.215	-0.0030638	-0.00207902	-0.00343977
6.22	-0.00309	-0.0020944	-0.00345021
6.225	-0.0030034	-0.00210963	-0.00346072
6.23	-0.002866	-0.00212431	-0.0034713
6.235	-0.0024932	-0.0021377	-0.00348196
6.24	-0.0015652	-0.00214785	-0.00349267
6.245	-0.00017967	-0.00215221	-0.00350342
6.25	0.0013163	-0.00214937	-0.00351418
6.255	0.0026446	-0.00213947	-0.0035249
6.26	0.0036622	-0.0021237	-0.00353556
6.265	0.004183	-0.00210409	-0.00354613
6.27	0.0040436	-0.00208352	-0.00355659
6.275	0.0032689	-0.00206524	-0.00356697
6.28	0.0019926	-0.00205209	-0.00357726
6.285	0.0003749	-0.00204617	-0.00358751
6.29	-0.0013841	-0.00204869	-0.00359774
6.295	-0.00282	-0.0020592	-0.00360801
6.3	-0.0034197	-0.0020748	-0.00361835
6.305	-0.0029314	-0.00209068	-0.00362876
6.31	-0.0015378	-0.00210185	-0.00363924
6.315	0.00024568	-0.00210508	-0.00364976
6.32	0.001881	-0.00209977	-0.00366027
6.325	0.0030486	-0.00208744	-0.00367074
6.33	0.003713	-0.00207054	-0.00368113
6.335	0.0039987	-0.00205126	-0.00369144
6.34	0.0040119	-0.00203123	-0.00370165
6.345	0.0038646	-0.00201154	-0.00371175
6.35	0.0037698	-0.00199245	-0.00372176
6.355	0.0037499	-0.00197366	-0.00373168
6.36	0.0037438	-0.00195492	-0.0037415
6.365	0.0035499	-0.00193669	-0.00375123
6.37	0.00304	-0.00192021	-0.00376087
6.375	0.0025054	-0.00190635	-0.00377044
6.38	0.0022569	-0.00189444	-0.00377994
6.385	0.0022464	-0.00188318	-0.00378938
6.39	0.0024253	-0.00187151	-0.00379877
6.395	0.0027574	-0.00185855	-0.00380809
6.4	0.0030723	-0.00184397	-0.00381735
6.405	0.0032665	-0.00182813	-0.00382653
6.41	0.0032583	-0.00181182	-0.00383563
6.415	0.0029127	-0.00179639	-0.00384465
6.42	0.0020062	-0.00178409	-0.0038536
6.425	0.00047141	-0.0017779	-0.00386251
6.43	-0.0014468	-0.00178034	-0.0038714
6.435	-0.0033582	-0.00179235	-0.00388034
6.44	-0.0049919	-0.00181322	-0.00388935
6.445	-0.0061359	-0.00184104	-0.00389848
6.45	-0.0065895	-0.00187286	-0.00390777
6.455	-0.0064297	-0.0019054	-0.00391722
6.46	-0.0058991	-0.00193623	-0.00392682
6.465	-0.0050677	-0.00196364	-0.00393657
6.47	-0.0039382	-0.00198616	-0.00394644
6.475	-0.0027994	-0.002003	-0.00395642
6.48	-0.0019329	-0.00201483	-0.00396646
6.485	-0.0014816	-0.00202337	-0.00397656
6.49	-0.0016244	-0.00203113	-0.00398669
6.495	-0.0022619	-0.00204085	-0.00399687
6.5	-0.0031295	-0.00205433	-0.00400711
6.505	-0.003967	-0.00207207	-0.00401743
6.51	-0.0045985	-0.00209348	-0.00402784
6.515	-0.005024	-0.00211754	-0.00403837
6.52	-0.0053779	-0.00214354	-0.00404902
6.525	-0.0057241	-0.0021713	-0.00405981
6.53	-0.0057924	-0.00220009	-0.00407074
6.535	-0.0054235	-0.00222813	-0.00408181
6.54	-0.0049214	-0.00225399	-0.00409301
6.545	-0.0047042	-0.00227806	-0.00410434
6.55	-0.0047508	-0.00230169	-0.00411579
6.555	-0.0047261	-0.00232539	-0.00412736
6.56	-0.0044642	-0.00234836	-0.00413904
6.565	-0.0042044	-0.00237003	-0.00415084
6.57	-0.0043472	-0.00239141	-0.00416274
6.575	-0.0049679	-0.0024147	-0.00417476
6.58	-0.0060208	-0.00244217	-0.0041869
6.585	-0.007204	-0.00247523	-0.00419919
6.59	-0.0081982	-0.00251374	-0.00421167
6.595	-0.008839	-0.00255633	-0.00422434
6.6	-0.0090049	-0.00260094	-0.00423724
6.605	-0.0085377	-0.0026448	-0.00425035
6.61	-0.0072755	-0.00268433	-0.00426367
6.615	-0.0053564	-0.00271591	-0.00427717
6.62	-0.0033299	-0.00273763	-0.00429081
6.625	-0.0018105	-0.00275048	-0.00430453
6.63	-0.0010094	-0.00275753	-0.0043183
6.635	-0.00069393	-0.00276179	-0.0043321
6.64	-0.00065234	-0.00276515	-0.00434591
6.645	-0.0010808	-0.00276948	-0.00435975
6.65	-0.0017752	-0.00277662	-0.00437361
6.655	-0.0021975	-0.00278656	-0.00438752
6.66	-0.0018783	-0.00279675	-0.00440148
6.665	-0.00080311	-0.00280345	-0.00441548
6.67	0.00078931	-0.00280348	-0.0044295
6.675	0.0025916	-0.00279503	-0.00444349
6.68	0.0041431	-0.00277819	-0.00445743
6.685	0.0050008	-0.00275534	-0.00447126
6.69	0.0050768	-0.00273014	-0.00448498
6.695	0.0045686	-0.00270603	-0.00449857
6.7	0.00394	-0.00268476	-0.00451204
6.705	0.0035799	-0.00266596	-0.00452542
6.71	0.0035598	-0.00264811	-0.0045387
6.715	0.003974	-0.00262927	-0.0045519
6.72	0.0049883	-0.00260687	-0.00456499
6.725	0.0063578	-0.0025785	-0.00457795
6.73	0.0074066	-0.00254409	-0.00459076
6.735	0.0077568	-0.00250618	-0.00460338
6.74	0.0074641	-0.00246813	-0.00461582
6.745	0.0066372	-0.00243288	-0.00462807
6.75	0.005566	-0.00240237	-0.00464016
6.755	0.0046722	-0.00237677	-0.00465211
6.76	0.0041759	-0.00235465	-0.00466394
6.765	0.0039505	-0.00233434	-0.00467566
6.77	0.003609	-0.00231544	-0.00468728
6.775	0.0029923	-0.00229893	-0.00469882
6.78	0.0022678	-0.00228578	-0.00471028
6.785	0.0015377	-0.00227627	-0.00472169
6.79	0.00089108	-0.0022702	-0.00473305
6.795	0.00044616	-0.00226686	-0.0047444
6.8	0.00032396	-0.00226493	-0.00475572
6.805	0.0005812	-0.00226267	-0.00476704
6.81	0.0011725	-0.00225828	-0.00477835
6.815	0.00187	-0.00225068	-0.00478962
6.82	0.0023862	-0.00224004	-0.00480085
6.825	0.0024737	-0.00222789	-0.00481202
6.83	0.0020888	-0.00221648	-0.00482313
6.835	0.0012714	-0.00220808	-0.00483419
6.84	4.6355e-005	-0.00220479	-0.00484522
6.845	-0.0016035	-0.00220868	-0.00485625
6.85	-0.0035099	-0.00222146	-0.00486733
6.855	-0.0054313	-0.00224382	-0.00487849
6.86	-0.0070495	-0.00227502	-0.00488979
6.865	-0.0080352	-0.00231273	-0.00490126
6.87	-0.0082385	-0.00235341	-0.00491292
6.875	-0.0078239	-0.00239357	-0.00492479
6.88	-0.0069566	-0.00243052	-0.00493685
6.885	-0.0055999	-0.00246191	-0.00494908
6.89	-0.0038988	-0.00248566	-0.00496145
6.895	-0.0021717	-0.00250083	-0.00497392
6.9	-0.00082003	-0.00250831	-0.00498644
6.905	-0.00020173	-0.00251087	-0.00499899
6.91	-0.00048482	-0.00251258	-0.00501155
6.915	-0.0013063	-0.00251706	-0.00502412
6.92	-0.0019314	-0.00252516	-0.00503673
6.925	-0.0020264	-0.00253505	-0.00504938
6.93	-0.0016857	-0.00254433	-0.00506208
6.935	-0.00093766	-0.00255089	-0.00507481
6.94	0.00015378	-0.00255285	-0.00508757
6.945	0.0012959	-0.00254923	-0.00510033
6.95	0.0020506	-0.00254086	-0.00511305
6.955	0.0022471	-0.00253011	-0.00512573
6.96	0.0019058	-0.00251973	-0.00513836
6.965	0.00097746	-0.00251252	-0.00515094
6.97	-0.0003912	-0.00251106	-0.0051635
6.975	-0.0017995	-0.00251654	-0.00517606
6.98	-0.0028641	-0.00252819	-0.00518868
6.985	-0.0035139	-0.00254414	-0.00520136
6.99	-0.0038978	-0.00256267	-0.00521412
6.995	-0.0043125	-0.00258319	-0.00522699
7	-0.0048393	-0.00260607	-0.00523996
7.005	-0.0052441	-0.00263128	-0.00525306
7.01	-0.0055366	-0.00265823	-0.00526628
7.015	-0.0056971	-0.00268632	-0.00527964
7.02	-0.0055639	-0.00271447	-0.00529314
7.025	-0.0051734	-0.00274131	-0.00530678
7.03	-0.0046323	-0.00276583	-0.00532055
7.035	-0.003949	-0.00278728	-0.00533443
7.04	-0.0032632	-0.00280531	-0.00534841
7.045	-0.0028378	-0.00282056	-0.00536248
7.05	-0.0026874	-0.00283438	-0.00537662
7.055	-0.0025695	-0.00284752	-0.00539082
7.06	-0.0024253	-0.00286001	-0.00540509
7.065	-0.002392	-0.00287205	-0.00541942
7.07	-0.0023456	-0.00288389	-0.00543381
7.075	-0.0021982	-0.00289525	-0.00544826
7.08	-0.0020705	-0.00290593	-0.00546276
7.085	-0.0022049	-0.00291661	-0.00547732
7.09	-0.0026776	-0.00292882	-0.00549193
7.095	-0.0032972	-0.00294376	-0.00550661
7.1	-0.003957	-0.00296189	-0.00552138
7.105	-0.0045224	-0.00298309	-0.00553624
7.11	-0.0048478	-0.00300652	-0.00555121
7.115	-0.0048361	-0.00303073	-0.00556631
7.12	-0.0044666	-0.00305398	-0.00558152
7.125	-0.0039206	-0.00307495	-0.00559684
7.13	-0.0033827	-0.00309321	-0.00561226
7.135	-0.0025518	-0.00310805	-0.00562776
7.14	-0.0010917	-0.00311715	-0.00564333
7.145	0.0007627	-0.00311798	-0.00565891
7.15	0.0026341	-0.00310949	-0.00567448
7.155	0.0042921	-0.00309217	-0.00568999
7.16	0.0054326	-0.00306786	-0.00570539
7.165	0.0057127	-0.00303999	-0.00572066
7.17	0.0050834	-0.003013	-0.00573579
7.175	0.003796	-0.00299081	-0.0057508
7.18	0.0023671	-0.0029754	-0.00576571
7.185	0.0012486	-0.00296636	-0.00578057
7.19	0.00061578	-0.0029617	-0.00579539
7.195	0.00029963	-0.00295941	-0.00581019
7.2	-3.7088e-005	-0.00295875	-0.00582499
7.205	-0.00044205	-0.00295995	-0.00583978
7.21	-0.0010041	-0.00296357	-0.00585459
7.215	-0.0017042	-0.00297034	-0.00586943
7.22	-0.0023185	-0.00298039	-0.0058843
7.225	-0.0029502	-0.00299357	-0.00589924
7.23	-0.0037542	-0.00301033	-0.00591425
7.235	-0.0045047	-0.00303097	-0.00592935
7.24	-0.0049885	-0.00305471	-0.00594457
7.245	-0.0051934	-0.00308016	-0.0059599
7.25	-0.0050428	-0.00310575	-0.00597537
7.255	-0.0044146	-0.0031294	-0.00599096
7.26	-0.0032177	-0.00314848	-0.00600665
7.265	-0.0014871	-0.00316024	-0.00602242
7.27	0.0003478	-0.00316309	-0.00603823
7.275	0.0018469	-0.0031576	-0.00605403
7.28	0.0028039	-0.00314597	-0.00606979
7.285	0.0034227	-0.00313041	-0.00608548
7.29	0.004072	-0.00311167	-0.00610109
7.295	0.0049284	-0.00308917	-0.00611659
7.3	0.0059871	-0.00306188	-0.00613197
7.305	0.0071741	-0.00302898	-0.00614719
7.31	0.0084111	-0.00299001	-0.00616224
7.315	0.0095998	-0.00294499	-0.00617708
7.32	0.01042	-0.00289494	-0.00619168
7.325	0.010333	-0.00284305	-0.00620602
7.33	0.0090587	-0.00279458	-0.00622012
7.335	0.0068239	-0.00275487	-0.00623399
7.34	0.0040663	-0.00272764	-0.0062477
7.345	0.001265	-0.00271431	-0.0062613
7.35	-0.001139	-0.002714	-0.00627487
7.355	-0.0029623	-0.00272425	-0.00628847
7.36	-0.004352	-0.00274254	-0.00630214
7.365	-0.0054826	-0.00276713	-0.00631591
7.37	-0.0064337	-0.00279692	-0.00632982
7.375	-0.0072716	-0.00283118	-0.00634389
7.38	-0.0079951	-0.00286935	-0.00635814
7.385	-0.008519	-0.00291063	-0.00637259
7.39	-0.0086544	-0.00295356	-0.00638725
7.395	-0.0081512	-0.00299558	-0.00640213
7.4	-0.0069413	-0.00303331	-0.0064172
7.405	-0.0052102	-0.00306369	-0.00643244
7.41	-0.0033458	-0.00308508	-0.00644781
7.415	-0.001645	-0.00309756	-0.00646327
7.42	-0.00032282	-0.00310248	-0.00647877
7.425	0.00028702	-0.00310256	-0.00649428
7.43	5.8418e-005	-0.0031017	-0.00650979
7.435	-0.00083048	-0.00310363	-0.00652531
7.44	-0.0018972	-0.00311045	-0.00654084
7.445	-0.0027198	-0.00312199	-0.00655642
7.45	-0.0030725	-0.00313647	-0.00657207
7.455	-0.0028214	-0.00315121	-0.00658779
7.46	-0.0020968	-0.0031635	-0.00660357
7.465	-0.0013098	-0.00317202	-0.00661941
7.47	-0.00075373	-0.00317718	-0.00663529
7.475	-0.0006347	-0.00318065	-0.00665118
7.48	-0.0010161	-0.00318478	-0.00666709
7.485	-0.0017581	-0.00319171	-0.00668303
7.49	-0.0025586	-0.0032025	-0.00669902
7.495	-0.0029383	-0.00321625	-0.00671507
7.5	-0.0025639	-0.00323	-0.00673118
7.505	-0.0014328	-0.00323999	-0.00674736
7.51	0.00027636	-0.00324289	-0.00676357
7.515	0.0024038	-0.00323619	-0.00677976
7.52	0.004643	-0.00321857	-0.0067959
7.525	0.0063496	-0.00319109	-0.00681192
7.53	0.0070036	-0.0031577	-0.0068278
7.535	0.0066893	-0.00312347	-0.0068435
7.54	0.0056691	-0.00309258	-0.00685904
7.545	0.0039084	-0.00306863	-0.00687444
7.55	0.0015118	-0.00305508	-0.00688975
7.555	-0.0008035	-0.00305331	-0.00690502
7.56	-0.0022665	-0.00306099	-0.00692031
7.565	-0.0027188	-0.00307345	-0.00693564
7.57	-0.0024272	-0.00308631	-0.00695104
7.575	-0.0017682	-0.0030968	-0.0069665
7.58	-0.00090796	-0.00310349	-0.006982
7.585	7.8239e-005	-0.00310557	-0.00699752
7.59	0.0010433	-0.00310276	-0.00701305
7.595	0.00183	-0.00309558	-0.00702854
7.6	0.0022273	-0.00308544	-0.00704399
7.605	0.0021316	-0.00307454	-0.00705939
7.61	0.0017476	-0.00306484	-0.00707474
7.615	0.00142	-0.00305692	-0.00709005
7.62	0.0013249	-0.00305006	-0.00710531
7.625	0.0013465	-0.00304338	-0.00712055
7.63	0.0013894	-0.00303654	-0.00713575
7.635	0.001494	-0.00302933	-0.00715091
7.64	0.0015718	-0.00302167	-0.00716604
7.645	0.001626	-0.00301367	-0.00718113
7.65	0.001946	-0.00300474	-0.00719617
7.655	0.002892	-0.00299265	-0.00721117
7.66	0.0044446	-0.00297431	-0.00722608
7.665	0.0061409	-0.00294784	-0.00724089
7.67	0.0074913	-0.00291376	-0.00725554
7.675	0.0081071	-0.00287477	-0.00727002
7.68	0.0079432	-0.00283464	-0.00728429
7.685	0.0072475	-0.00279666	-0.00729837
7.69	0.0061168	-0.00276325	-0.00731227
7.695	0.004845	-0.00273585	-0.00732601
7.7	0.004007	-0.00271372	-0.00733964
7.705	0.0036936	-0.00269447	-0.00735316
7.71	0.0036644	-0.00267607	-0.00736659
7.715	0.0039138	-0.00265713	-0.00737992
7.72	0.0045331	-0.00263601	-0.00739315
7.725	0.005163	-0.00261177	-0.00740627
7.73	0.0053193	-0.00258556	-0.00741926
7.735	0.0048261	-0.0025602	-0.00743213
7.74	0.0038576	-0.00253849	-0.00744488
7.745	0.002714	-0.00252206	-0.00745753
7.75	0.0015323	-0.00251145	-0.00747011
7.755	0.00057983	-0.00250617	-0.00748265
7.76	7.1072e-005	-0.00250454	-0.00749518
7.765	3.1921e-005	-0.00250428	-0.0075077
7.77	0.00057533	-0.00250276	-0.00752022
7.775	0.0016929	-0.00249709	-0.00753272
7.78	0.0028969	-0.00248562	-0.00754518
7.785	0.0035379	-0.00246953	-0.00755757
7.79	0.0033485	-0.00245232	-0.00756987
7.795	0.0025198	-0.00243764	-0.00758209
7.8	0.0014525	-0.00242771	-0.00759426
7.805	0.00038149	-0.00242313	-0.00760639
7.81	-0.00077272	-0.00242411	-0.0076185
7.815	-0.0018775	-0.00243073	-0.00763064
7.82	-0.0024858	-0.00244164	-0.00764282
7.825	-0.0023955	-0.00245384	-0.00765506
7.83	-0.0017999	-0.00246433	-0.00766736
7.835	-0.0009923	-0.00247131	-0.00767969
7.84	-0.00033574	-0.00247463	-0.00769206
7.845	-1.051e-005	-0.0024755	-0.00770443
7.85	0.00018494	-0.00247506	-0.00771681
7.855	0.00059048	-0.00247312	-0.00772918
7.86	0.00138	-0.0024682	-0.00774154
7.865	0.0025022	-0.00245849	-0.00775385
7.87	0.0037197	-0.00244294	-0.00776611
7.875	0.0046538	-0.002422	-0.00777827
7.88	0.0050293	-0.0023978	-0.00779032
7.885	0.0048375	-0.00237313	-0.00780224
7.89	0.0041596	-0.00235064	-0.00781405
7.895	0.0031166	-0.00233245	-0.00782576
7.9	0.0018234	-0.0023201	-0.00783739
7.905	0.00057252	-0.00231411	-0.00784898
7.91	-0.00011255	-0.00231296	-0.00786055
7.915	-7.0274e-005	-0.00231341	-0.00787211
7.92	0.00034768	-0.00231272	-0.00788368
7.925	0.00062041	-0.0023103	-0.00789524
7.93	0.00025079	-0.00230812	-0.00790678
7.935	-0.00088831	-0.00230972	-0.00791833
7.94	-0.0025457	-0.0023183	-0.0079299
7.945	-0.00432	-0.00233546	-0.00794153
7.95	-0.0058997	-0.00236101	-0.00795327
7.955	-0.007071	-0.00239344	-0.00796516
7.96	-0.0077424	-0.00243047	-0.00797722
7.965	-0.0078644	-0.00246949	-0.00798947
7.97	-0.0075286	-0.00250797	-0.00800191
7.975	-0.0068487	-0.00254392	-0.00801454
7.98	-0.0058295	-0.00257561	-0.00802734
7.985	-0.0047264	-0.002602	-0.00804028
7.99	-0.0038966	-0.00262356	-0.00805335
7.995	-0.0035406	-0.00264215	-0.00806651
8	-0.0036835	-0.00266021	-0.00807977
8.005	-0.0042885	-0.00268014	-0.00809312
8.01	-0.0054891	-0.00270459	-0.00810658
8.015	-0.0072093	-0.00273633	-0.00812018
8.02	-0.0088739	-0.00277654	-0.00813396
8.025	-0.0099541	-0.00282361	-0.00814797
8.03	-0.010373	-0.00287443	-0.00816221
8.035	-0.010213	-0.00292589	-0.00817671
8.04	-0.0095685	-0.00297535	-0.00819146
8.045	-0.0085817	-0.00302072	-0.00820645
8.05	-0.0074527	-0.00306081	-0.00822166
8.055	-0.006461	-0.00309559	-0.00823705
8.06	-0.0060522	-0.00312688	-0.00825261
8.065	-0.0061356	-0.00315735	-0.00826832
8.07	-0.0062705	-0.00318836	-0.00828418
8.075	-0.0062619	-0.00321969	-0.0083002
8.08	-0.006143	-0.0032507	-0.00831638
8.085	-0.0058849	-0.00328077	-0.0083327
8.09	-0.0052489	-0.00330861	-0.00834918
8.095	-0.0042029	-0.00333224	-0.00836578
8.1	-0.0028517	-0.00334987	-0.00838249
8.105	-0.0014986	-0.00336075	-0.00839926
8.11	-0.00019604	-0.00336499	-0.00841608
8.115	0.0014336	-0.00336189	-0.00843289
8.12	0.003653	-0.00334918	-0.00844967
8.125	0.0062608	-0.00332439	-0.00846636
8.13	0.0088544	-0.0032866	-0.00848288
8.135	0.011047	-0.00323685	-0.00849919
8.14	0.012709	-0.00317746	-0.00851523
8.145	0.013806	-0.00311117	-0.00853095
8.15	0.014279	-0.00304096	-0.00854633
8.155	0.014215	-0.00296973	-0.00856136
8.16	0.01371	-0.00289991	-0.00857603
8.165	0.012696	-0.0028339	-0.00859036
8.17	0.011036	-0.00277457	-0.00860439
8.175	0.0087177	-0.00272518	-0.00861814
8.18	0.0061211	-0.00268809	-0.00863167
8.185	0.0038268	-0.00266322	-0.00864505
8.19	0.0020694	-0.00264848	-0.00865833
8.195	0.00093025	-0.00264098	-0.00867155
8.2	0.00038258	-0.0026377	-0.00868475
8.205	0.00028429	-0.00263603	-0.00869793
8.21	0.00057858	-0.00263387	-0.00871111
8.215	0.0011649	-0.00262951	-0.00872426
8.22	0.0018228	-0.00262204	-0.00873739
8.225	0.0024931	-0.00261125	-0.00875048
8.23	0.0032445	-0.00259691	-0.0087635
8.235	0.0040852	-0.00257859	-0.00877644
8.24	0.0050191	-0.00255582	-0.00878927
8.245	0.0061633	-0.00252787	-0.00880198
8.25	0.0074789	-0.00249376	-0.00881453
8.255	0.0087461	-0.0024532	-0.0088269
8.26	0.0098716	-0.00240666	-0.00883905
8.265	0.01085	-0.00235485	-0.00885096
8.27	0.011522	-0.00229892	-0.00886259
8.275	0.011705	-0.00224085	-0.00887394
8.28	0.01125	-0.00218347	-0.008885
8.285	0.010256	-0.0021297	-0.00889578
8.29	0.0089036	-0.0020818	-0.00890631
8.295	0.0074196	-0.002041	-0.00891662
8.3	0.0061281	-0.00200713	-0.00892674
8.305	0.0051292	-0.00197898	-0.0089367
8.31	0.0043514	-0.00195528	-0.00894654
8.315	0.0037219	-0.0019351	-0.00895627
8.32	0.0032337	-0.00191771	-0.0089659
8.325	0.0027165	-0.00190283	-0.00897545
8.33	0.0018288	-0.00189147	-0.00898493
8.335	0.00037077	-0.00188597	-0.00899438
8.34	-0.0015412	-0.0018889	-0.00900382
8.345	-0.0036582	-0.0019019	-0.00901329
8.35	-0.0059815	-0.00192599	-0.00902286
8.355	-0.0085653	-0.00196236	-0.00903258
8.36	-0.011306	-0.00201204	-0.00904252
8.365	-0.013901	-0.00207506	-0.00905274
8.37	-0.016002	-0.00214982	-0.0090633
8.375	-0.017516	-0.00223361	-0.00907426
8.38	-0.018652	-0.00232403	-0.00908565
8.385	-0.019348	-0.00241903	-0.00909751
8.39	-0.019267	-0.00251557	-0.00910985
8.395	-0.01844	-0.00260984	-0.00912266
8.4	-0.01739	-0.00269941	-0.00913593
8.405	-0.016543	-0.00278424	-0.00914964
8.41	-0.015954	-0.00286549	-0.00916377
8.415	-0.01531	-0.00294365	-0.00917829
8.42	-0.014257	-0.00301756	-0.00919319
8.425	-0.012964	-0.00308562	-0.00920845
8.43	-0.011674	-0.00314721	-0.00922403
8.435	-0.01038	-0.00320235	-0.00923991
8.44	-0.0092732	-0.00325148	-0.00925604
8.445	-0.0086271	-0.00329623	-0.00927241
8.45	-0.0083399	-0.00333865	-0.009289
8.455	-0.0081003	-0.00337975	-0.00930579
8.46	-0.0077599	-0.0034194	-0.00932279
8.465	-0.0072843	-0.00345701	-0.00933998
8.47	-0.0066718	-0.0034919	-0.00935735
8.475	-0.0059301	-0.0035234	-0.00937489
8.48	-0.005146	-0.00355109	-0.00939258
8.485	-0.0045269	-0.00357528	-0.00941039
8.49	-0.0042568	-0.00359723	-0.00942833
8.495	-0.0043071	-0.00361864	-0.00944637
8.5	-0.0044506	-0.00364054	-0.00946451
8.505	-0.0045096	-0.00366294	-0.00948277
8.51	-0.0043436	-0.00368507	-0.00950114
8.515	-0.0039065	-0.0037057	-0.00951962
8.52	-0.0031374	-0.00372331	-0.00953819
8.525	-0.0019377	-0.00373599	-0.00955684
8.53	-0.00043359	-0.00374192	-0.00957553
8.535	0.0011908	-0.00374003	-0.00959424
8.54	0.0028627	-0.0037299	-0.00961291
8.545	0.0046285	-0.00371117	-0.00963152
8.55	0.006492	-0.00368337	-0.00965
8.555	0.0083767	-0.0036462	-0.00966833
8.56	0.010212	-0.00359972	-0.00968644
8.565	0.01195	-0.00354432	-0.0097043
8.57	0.013667	-0.00348028	-0.00972186
8.575	0.015439	-0.00340751	-0.00973908
8.58	0.017209	-0.00332589	-0.00975592
8.585	0.018963	-0.00323546	-0.00977232
8.59	0.020808	-0.00313603	-0.00978825
8.595	0.02267	-0.00302734	-0.00980366
8.6	0.02427	-0.00290999	-0.0098185
8.605	0.025162	-0.00278641	-0.00983274
8.61	0.025082	-0.0026608	-0.00984636
8.615	0.024066	-0.00253793	-0.00985936
8.62	0.022067	-0.0024226	-0.00987176
8.625	0.018914	-0.00232014	-0.00988361
8.63	0.01489	-0.00223563	-0.009895
8.635	0.010861	-0.00217126	-0.00990602
8.64	0.0076167	-0.00212506	-0.00991676
8.645	0.0055902	-0.00209204	-0.0099273
8.65	0.0046661	-0.0020664	-0.0099377
8.655	0.0044259	-0.00204367	-0.00994798
8.66	0.0047244	-0.0020208	-0.00995814
8.665	0.0054977	-0.00199524	-0.00996818
8.67	0.0065664	-0.00196508	-0.00997808
8.675	0.0076426	-0.00192956	-0.00998781
8.68	0.0085758	-0.00188901	-0.00999736
8.685	0.0093615	-0.00184417	-0.0100067
8.69	0.0098615	-0.00179611	-0.0100158
8.695	0.0099439	-0.0017466	-0.0100247
8.7	0.0096473	-0.00169762	-0.0100333
8.705	0.009136	-0.00165066	-0.0100416
8.71	0.0087138	-0.00160604	-0.0100498
8.715	0.0086985	-0.00156251	-0.0100577
8.72	0.008999	-0.00151826	-0.0100654
8.725	0.0093874	-0.0014723	-0.0100729
8.73	0.0099274	-0.00142401	-0.0100801
8.735	0.010858	-0.00137205	-0.0100871
8.74	0.012221	-0.00131435	-0.0100938
8.745	0.013635	-0.00124971	-0.0101002
8.75	0.01464	-0.00117902	-0.0101063
8.755	0.015108	-0.00110465	-0.010112
8.76	0.014993	-0.0010294	-0.0101173
8.765	0.014407	-0.000955901	-0.0101223
8.77	0.013801	-0.000885381	-0.0101269
8.775	0.01364	-0.000816778	-0.0101312
8.78	0.013943	-0.000747821	-0.0101351
8.785	0.014483	-0.000676756	-0.0101386
8.79	0.014917	-0.000603256	-0.0101418
8.795	0.014989	-0.000528491	-0.0101447
8.8	0.014708	-0.000454248	-0.0101471
8.805	0.014338	-0.000381633	-0.0101492
8.81	0.013979	-0.000310841	-0.0101509
8.815	0.013587	-0.000241926	-0.0101523
8.82	0.01301	-0.000175433	-0.0101534
8.825	0.012073	-0.000112726	-0.0101541
8.83	0.01078	-5.55932e-005	-0.0101545
8.835	0.0093598	-5.24368e-006	-0.0101547
8.84	0.0079196	3.79548e-005	-0.0101546
8.845	0.0064476	7.38728e-005	-0.0101543
8.85	0.0049296	0.000102316	-0.0101539
8.855	0.0033554	0.000123028	-0.0101533
8.86	0.0016553	0.000135555	-0.0101527
8.865	-0.00029323	0.00013896	-0.010152
8.87	-0.0025886	0.000131756	-0.0101513
8.875	-0.0053803	0.000111833	-0.0101507
8.88	-0.0086531	7.67499e-005	-0.0101502
8.885	-0.01197	2.51922e-005	-0.01015
8.89	-0.01459	-4.12078e-005	-0.01015
