time	acc	vel	disp
7.835	-0.2791	-0.0278223	0.015405
7.84	-0.288945	-0.0292424	0.0152623
7.845	-0.296495	-0.030706	0.0151124
7.85	-0.300735	-0.0321991	0.0149552
7.855	-0.301051	-0.0337036	0.0147904
7.86	-0.297327	-0.0351995	0.0146181
7.865	-0.289881	-0.0366675	0.0144385
7.87	-0.279335	-0.0380906	0.0142516
7.875	-0.266501	-0.0394552	0.0140577
7.88	-0.252213	-0.0407519	0.0138572
7.885	-0.237142	-0.0419753	0.0136504
7.89	-0.221475	-0.0431219	0.0134376
7.895	-0.204929	-0.0441879	0.0132194
7.9	-0.187144	-0.0451681	0.012996
7.905	-0.167808	-0.0460554	0.0127679
7.91	-0.147371	-0.0468434	0.0125357
7.915	-0.127003	-0.0475293	0.0122997
7.92	-0.107927	-0.0481167	0.0120606
7.925	-0.091106	-0.0486142	0.0118188
7.93	-0.0770791	-0.0490347	0.0115747
7.935	-0.0659562	-0.0493923	0.0113286
7.94	-0.0574877	-0.0497009	0.0110809
7.945	-0.0511692	-0.0499725	0.0108317
7.95	-0.0463566	-0.0502164	0.0105812
7.955	-0.0423892	-0.0504382	0.0103296
7.96	-0.0386747	-0.0506409	0.0100769
7.965	-0.0347554	-0.0508245	0.00982322
7.97	-0.030332	-0.0509872	0.00956869
7.975	-0.02527	-0.0511262	0.00931341
7.98	-0.0195647	-0.0512383	0.00905749
7.985	-0.0133214	-0.0513205	0.0088011
7.99	-0.00669372	-0.0513705	0.00854437
7.995	0.00013489	-0.0513869	0.00828748
8	0.00700415	-0.0513691	0.00803059
8.005	0.0137771	-0.0513171	0.00777387
8.01	0.0203717	-0.0512317	0.0075175
8.015	0.0266226	-0.0511143	0.00726163
8.02	0.0322032	-0.0509672	0.00700643
8.025	0.0367599	-0.0507948	0.00675203
8.03	0.0400492	-0.0506028	0.00649853
8.035	0.0419923	-0.0503977	0.00624603
8.04	0.042662	-0.050186	0.00599457
8.045	0.0422543	-0.0499737	0.00574417
8.05	0.0410366	-0.0497655	0.00549482
8.055	0.0392948	-0.0495647	0.0052465
8.06	0.0373031	-0.0493732	0.00499915
8.065	0.0352841	-0.0491917	0.00475274
8.07	0.0336168	-0.0490195	0.00450721
8.075	0.0328702	-0.0488532	0.00426253
8.08	0.0335598	-0.0486872	0.00401868
8.085	0.0360181	-0.0485132	0.00377568
8.09	0.0403279	-0.0483224	0.00353359
8.095	0.0463656	-0.0481056	0.00329252
8.1	0.0538411	-0.0478551	0.00305262
8.105	0.0623726	-0.0475646	0.00281407
8.11	0.0715602	-0.0472297	0.00257708
8.115	0.0810356	-0.0468483	0.00234189
8.12	0.0905071	-0.0464194	0.00210872
8.125	0.0997729	-0.0459437	0.00187781
8.13	0.108726	-0.0454225	0.0016494
8.135	0.117346	-0.0448573	0.0014237
8.14	0.125675	-0.0442497	0.00120093
8.145	0.133792	-0.043601	0.000981303
8.15	0.141793	-0.0429121	0.00076502
8.155	0.149723	-0.0421833	0.000552282
8.16	0.157518	-0.0414152	0.000343286
8.165	0.165071	-0.0406087	0.000138226
8.17	0.172281	-0.0397653	-6.27094e-005
8.175	0.179088	-0.0388869	-0.00025934
8.18	0.185468	-0.0379755	-0.000451496
8.185	0.191443	-0.0370333	-0.000639018
8.19	0.197069	-0.036062	-0.000821756
8.195	0.202416	-0.0350633	-0.000999569
8.2	0.207561	-0.0340383	-0.00117232
8.205	0.21258	-0.032988	-0.00133989
8.21	0.217531	-0.0319127	-0.00150214
8.215	0.222461	-0.0308127	-0.00165895
8.22	0.227395	-0.0296881	-0.00181021
8.225	0.232339	-0.0285387	-0.00195577
8.23	0.237072	-0.0273652	-0.00209553
8.235	0.241032	-0.0261699	-0.00222937
8.24	0.24355	-0.0249585	-0.00235719
8.245	0.244116	-0.0237393	-0.00247894
8.25	0.242471	-0.0225229	-0.00259459
8.255	0.238627	-0.0213201	-0.0027042
8.26	0.232816	-0.0201415	-0.00280785
8.265	0.225293	-0.0189962	-0.0029057
8.27	0.215795	-0.0178935	-0.00299792
8.275	0.203619	-0.016845	-0.00308477
8.28	0.18817	-0.0158655	-0.00316654
8.285	0.169147	-0.0149722	-0.00324364
8.29	0.147214	-0.0141813	-0.00331652
8.295	0.124272	-0.0135026	-0.00338573
8.3	0.102718	-0.0129351	-0.00345183
8.305	0.0846207	-0.0124668	-0.00351533
8.31	0.0713475	-0.0120769	-0.00357669
8.315	0.0634417	-0.0117399	-0.00363623
8.32	0.0607045	-0.0114295	-0.00369416
8.325	0.062368	-0.0111218	-0.00375053
8.33	0.0673213	-0.0107976	-0.00380533
8.335	0.0743353	-0.0104435	-0.00385844
8.34	0.0822527	-0.010052	-0.00390968
8.345	0.0901209	-0.00962108	-0.00395886
8.35	0.0971787	-0.00915283	-0.00400579
8.355	0.10283	-0.00865281	-0.00405031
8.36	0.106719	-0.00812894	-0.00409226
8.365	0.108756	-0.00759025	-0.00413156
8.37	0.109107	-0.00704559	-0.00416815
8.375	0.108105	-0.00650256	-0.00420202
8.38	0.106172	-0.00596687	-0.00423319
8.385	0.103739	-0.00544209	-0.00426172
8.39	0.101185	-0.00492978	-0.00428764
8.395	0.0988378	-0.00442973	-0.00431104
8.4	0.0970522	-0.00394	-0.00433197
8.405	0.0961299	-0.00345704	-0.00435046
8.41	0.096241	-0.00297612	-0.00436654
8.415	0.0974009	-0.00249201	-0.00438021
8.42	0.0994983	-0.00199976	-0.00439144
8.425	0.102322	-0.00149521	-0.00440018
8.43	0.105627	-0.000975339	-0.00440636
8.435	0.109159	-0.000438374	-0.00440989
8.44	0.112704	0.000116283	-0.0044107
8.445	0.116093	0.000688276	-0.00440869
8.45	0.11905	0.00127613	-0.00440377
8.455	0.120929	0.00187608	-0.00439589
8.46	0.120919	0.0024807	-0.004385
8.465	0.1184	0.003079	-0.0043711
8.47	0.113234	0.00365808	-0.00435426
8.475	0.105819	0.00420572	-0.0043346
8.48	0.0968428	0.00471237	-0.0043123
8.485	0.0870767	0.00517217	-0.00428759
8.49	0.0772143	0.0055829	-0.00426071
8.495	0.0677908	0.00594541	-0.00423189
8.5	0.0591404	0.00626274	-0.00420136
8.505	0.0513954	0.00653908	-0.00416936
8.51	0.0445204	0.00677887	-0.00413607
8.515	0.0383565	0.00698606	-0.00410165
8.52	0.0327584	0.00716385	-0.00406628
8.525	0.0277522	0.00731512	-0.00403008
8.53	0.0234871	0.00744322	-0.00399318
8.535	0.0200859	0.00755215	-0.0039557
8.54	0.0176064	0.00764639	-0.0039177
8.545	0.016013	0.00773043	-0.00387926
8.55	0.0152022	0.00780847	-0.00384041
8.555	0.0150136	0.00788401	-0.00380118
8.56	0.0152704	0.00795972	-0.00376157
8.565	0.0157991	0.0080374	-0.00372158
8.57	0.0164493	0.00811802	-0.00368119
8.575	0.0170991	0.00820189	-0.00364039
8.58	0.0176766	0.00828883	-0.00359916
8.585	0.0181381	0.00837836	-0.00355749
8.59	0.0184782	0.0084699	-0.00351537
8.595	0.0187081	0.00856287	-0.00347279
8.6	0.0188626	0.0086568	-0.00342974
8.605	0.0189777	0.0087514	-0.00338622
8.61	0.0193112	0.00884712	-0.00334223
8.615	0.0203239	0.00894621	-0.00329774
8.62	0.0224298	0.00905309	-0.00325274
8.625	0.0258966	0.00917391	-0.00320718
8.63	0.0308022	0.00931565	-0.00316095
8.635	0.037058	0.0094853	-0.00311395
8.64	0.0444486	0.00968907	-0.00306601
8.645	0.0526824	0.0099319	-0.00301696
8.65	0.0614492	0.0102172	-0.00296659
8.655	0.0704573	0.010547	-0.00291468
8.66	0.0794746	0.0109218	-0.00286101
8.665	0.0881479	0.0113409	-0.00280535
8.67	0.0959122	0.011801	-0.0027475
8.675	0.102184	0.0122963	-0.00268725
8.68	0.106566	0.0128181	-0.00262447
8.685	0.108909	0.0133568	-0.00255903
8.69	0.109314	0.0139024	-0.00249088
8.695	0.108066	0.0144458	-0.00242001
8.7	0.105568	0.0149799	-0.00234645
8.705	0.1023	0.0154996	-0.00227025
8.71	0.098901	0.0160026	-0.00219149
8.715	0.0960734	0.01649	-0.00211026
8.72	0.094373	0.0169662	-0.00202662
8.725	0.0941251	0.0174374	-0.00194061
8.73	0.0954148	0.0179112	-0.00185224
8.735	0.0981181	0.0183951	-0.00176147
8.74	0.101969	0.0188953	-0.00166825
8.745	0.106621	0.0194168	-0.00157247
8.75	0.111723	0.0199626	-0.00147402
8.755	0.117013	0.0205345	-0.00137278
8.76	0.122573	0.0211334	-0.00126861
8.765	0.128758	0.0217618	-0.00116137
8.77	0.135945	0.0224235	-0.0010509
8.775	0.144409	0.0231244	-0.000937035
8.78	0.154277	0.0238711	-0.000819546
8.785	0.16551	0.0246706	-0.000698191
8.79	0.177941	0.0255292	-0.000572692
8.795	0.190802	0.0264511	-0.000442741
8.8	0.202665	0.0274347	-0.000308027
8.805	0.212078	0.0284716	-0.000168261
8.81	0.217961	0.0295467	-2.3215e-005
8.815	0.219791	0.0306411	0.000127254
8.82	0.217583	0.0317345	0.000283193
8.825	0.211807	0.032808	0.00044455
8.83	0.203218	0.0338456	0.000611184
8.835	0.192712	0.0348354	0.000782886
8.84	0.181169	0.0357701	0.0009594
8.845	0.169344	0.0366464	0.00114044
8.85	0.157811	0.0374643	0.00132572
8.855	0.146925	0.0382261	0.00151494
8.86	0.137107	0.0389362	0.00170785
8.865	0.128937	0.0396013	0.00190419
8.87	0.122887	0.0402308	0.00210377
8.875	0.119186	0.040836	0.00230644
8.88	0.117779	0.0414284	0.0025121
8.885	0.118392	0.0420189	0.00272072
8.89	0.120588	0.0426163	0.00293231
8.895	0.123874	0.0432275	0.00314692
8.9	0.127664	0.0438563	0.00336463
8.905	0.13122	0.0445035	0.00358553
8.91	0.133782	0.045166	0.0038097
8.915	0.134797	0.0458375	0.00403721
8.92	0.133992	0.0465095	0.00426808
8.925	0.131363	0.0471728	0.00450228
8.93	0.127132	0.0478191	0.00473976
8.935	0.121664	0.0484411	0.00498041
8.94	0.115383	0.0490337	0.0052241
8.945	0.108709	0.0495939	0.00547067
8.95	0.101993	0.0501207	0.00571995
8.955	0.095569	0.0506146	0.00597179
8.96	0.0898467	0.0510781	0.00622602
8.965	0.0852235	0.0515158	0.00648251
8.97	0.0819553	0.0519337	0.00674113
8.975	0.0801131	0.0523389	0.00700181
8.98	0.0795931	0.0527382	0.00726451
8.985	0.0801698	0.0531376	0.0075292
8.99	0.081543	0.0535419	0.00779589
8.995	0.0833991	0.0539542	0.00806463
9	0.0853313	0.054376	0.00833546
9.005	0.086876	0.0548066	0.00860842
9.01	0.0876698	0.0552429	0.00888354
9.015	0.0874955	0.0556808	0.00916085
9.02	0.0862992	0.0561153	0.00944034
9.025	0.0841652	0.0565415	0.00972198
9.03	0.0812711	0.0569551	0.0100057
9.035	0.0778509	0.0573529	0.0102915
9.04	0.0741403	0.0577329	0.0105792
9.045	0.0703503	0.0580941	0.0108688
9.05	0.066645	0.0584366	0.0111601
9.055	0.0632235	0.0587612	0.0114531
9.06	0.0604533	0.0590704	0.0117477
9.065	0.0587741	0.0593685	0.0120438
9.07	0.0584991	0.0596617	0.0123413
9.075	0.0597667	0.0599574	0.0126404
9.08	0.0625241	0.0602631	0.0129409
9.085	0.0665741	0.0605858	0.0132431
9.09	0.0716183	0.0609313	0.0135469
9.095	0.0773299	0.0613037	0.0138524
9.1	0.0833888	0.0617055	0.01416
9.105	0.0895297	0.0621378	0.0144696
9.11	0.0955575	0.0626005	0.0147814
9.115	0.101358	0.0630928	0.0150957
9.12	0.106887	0.0636134	0.0154124
9.125	0.112165	0.064161	0.0157319
9.13	0.117239	0.0647345	0.0160541
9.135	0.122007	0.0653326	0.0163793
9.14	0.125949	0.0659525	0.0167075
9.145	0.128317	0.0665882	0.0170388
9.15	0.128495	0.0672302	0.0173734
9.155	0.12614	0.0678668	0.0177111
9.16	0.121222	0.0684852	0.018052
9.165	0.11398	0.0690732	0.0183959
9.17	0.104843	0.0696203	0.0187426
9.175	0.0943883	0.0701184	0.019092
9.18	0.0832555	0.0705625	0.0194437
9.185	0.0720172	0.0709507	0.0197975
9.19	0.0611109	0.0712835	0.020153
9.195	0.0507998	0.0715633	0.0205102
9.2	0.0411921	0.0717932	0.0208686
9.205	0.0322524	0.0719768	0.021228
9.21	0.0238535	0.0721171	0.0215882
9.215	0.0158113	0.0722163	0.021949
9.22	0.0079363	0.0722756	0.0223103
9.225	0.000205107	0.072296	0.0226717
9.23	-0.00700125	0.072279	0.0230331
9.235	-0.0130715	0.0722288	0.0233944
9.24	-0.0174655	0.0721525	0.0237554
9.245	-0.0198569	0.0720592	0.0241159
9.25	-0.0201704	0.0719591	0.0244759
9.255	-0.0185574	0.0718623	0.0248355
9.26	-0.0153356	0.0717776	0.0251946
9.265	-0.0109192	0.0717119	0.0255533
9.27	-0.00574238	0.0716703	0.0259118
9.275	-0.000207757	0.0716554	0.0262701
9.28	0.00531028	0.0716681	0.0266284
9.285	0.0103038	0.0717072	0.0269868
9.29	0.0141935	0.0717684	0.0273455
9.295	0.0165555	0.0718453	0.0277046
9.3	0.0171855	0.0719296	0.028064
9.305	0.016114	0.0720129	0.0284239
9.31	0.0135517	0.0720871	0.0287841
9.315	0.00983187	0.0721455	0.0291447
9.32	0.00533525	0.0721834	0.0295055
9.325	0.000435055	0.0721979	0.0298665
9.33	-0.00452875	0.0721876	0.0302274
9.335	-0.00916334	0.0721534	0.0305883
9.34	-0.0130738	0.0720978	0.0309489
9.345	-0.0159858	0.0720252	0.0313092
9.35	-0.017785	0.0719407	0.0316691
9.355	-0.0185113	0.07185	0.0320286
9.36	-0.018323	0.0717579	0.0323876
9.365	-0.0174507	0.0716685	0.0327462
9.37	-0.0161501	0.0715845	0.0331043
9.375	-0.0146608	0.0715074	0.0334621
9.38	-0.0131792	0.0714378	0.0338194
9.385	-0.0118403	0.0713753	0.0341764
9.39	-0.0107171	0.0713189	0.0345332
9.395	-0.00982441	0.0712675	0.0348896
9.4	-0.00913354	0.0712201	0.0352459
9.405	-0.00858627	0.0711758	0.0356019
9.41	-0.00811376	0.0711341	0.0359576
9.415	-0.00764883	0.0710947	0.0363132
9.42	-0.0071343	0.0710577	0.0366686
9.425	-0.00653129	0.0710236	0.0370238
9.43	-0.00582426	0.0709927	0.0373788
9.435	-0.00501096	0.0709656	0.0377337
9.44	-0.00411081	0.0709428	0.0380885
9.445	-0.00314655	0.0709246	0.0384432
9.45	-0.00232241	0.070911	0.0387978
9.455	-0.00204906	0.0709	0.0391523
9.46	-0.00273883	0.0708881	0.0395068
9.465	-0.0046892	0.0708695	0.0398611
9.47	-0.00801786	0.0708377	0.0402154
9.475	-0.012681	0.070786	0.0405695
9.48	-0.0184967	0.070708	0.0409232
9.485	-0.0252014	0.0705988	0.0412765
9.49	-0.0324971	0.0704546	0.0416291
9.495	-0.0400978	0.0702731	0.0419809
9.5	-0.0477629	0.0700534	0.0423317
9.505	-0.0553167	0.0697957	0.0426814
9.51	-0.0626537	0.0695008	0.0430296
9.515	-0.0697367	0.0691698	0.0433763
9.52	-0.0766095	0.0688039	0.0437212
9.525	-0.0833799	0.068404	0.0440642
9.53	-0.0901698	0.0679701	0.0444052
9.535	-0.0970887	0.067502	0.0447439
9.54	-0.10421	0.0669987	0.0450801
9.545	-0.111569	0.0664593	0.0454138
9.55	-0.119161	0.0658824	0.0457446
9.555	-0.126958	0.0652671	0.0460725
9.56	-0.134906	0.0646125	0.0463972
9.565	-0.142946	0.0639178	0.0467185
9.57	-0.151018	0.0631829	0.0470363
9.575	-0.159074	0.0624077	0.0473502
9.58	-0.167076	0.0615923	0.0476602
9.585	-0.175004	0.0607371	0.0479661
9.59	-0.182849	0.0598425	0.0482675
9.595	-0.190608	0.0589089	0.0485644
9.6	-0.197969	0.0579374	0.0488565
9.605	-0.204312	0.0569317	0.0491437
9.61	-0.209084	0.0558982	0.0494257
9.615	-0.211915	0.0548457	0.0497026
9.62	-0.212704	0.0537842	0.0499742
9.625	-0.211569	0.0527235	0.0502405
9.63	-0.208811	0.0516725	0.0505014
9.635	-0.204832	0.0506384	0.0507572
9.64	-0.200062	0.0496262	0.0510079
9.645	-0.194899	0.0486388	0.0512535
9.65	-0.189671	0.0476774	0.0514943
9.655	-0.184605	0.0467417	0.0517304
9.66	-0.179827	0.0458306	0.0519618
9.665	-0.175375	0.0449426	0.0521887
9.67	-0.171213	0.0440761	0.0524113
9.675	-0.167259	0.0432299	0.0526296
9.68	-0.163413	0.0424033	0.0528436
9.685	-0.15957	0.0415958	0.0530536
9.69	-0.155649	0.0408078	0.0532596
9.695	-0.151591	0.0400397	0.0534618
9.7	-0.147366	0.0392923	0.0536601
9.705	-0.142974	0.0385664	0.0538547
9.71	-0.138439	0.0378629	0.0540458
9.715	-0.133792	0.0371823	0.0542334
9.72	-0.129079	0.0365251	0.0544177
9.725	-0.124334	0.0358916	0.0545987
9.73	-0.119597	0.0352818	0.0547767
9.735	-0.114943	0.0346954	0.0549516
9.74	-0.11068	0.0341314	0.0551237
9.745	-0.107283	0.0335865	0.055293
9.75	-0.105152	0.0330554	0.0554596
9.755	-0.104527	0.0325312	0.0556235
9.76	-0.105446	0.0320062	0.0557849
9.765	-0.107779	0.0314732	0.0559436
9.77	-0.111228	0.0309257	0.0560996
9.775	-0.115242	0.0303595	0.0562528
9.78	-0.119122	0.0297736	0.0564031
9.785	-0.122249	0.0291701	0.0565505
9.79	-0.124194	0.028554	0.0566948
9.795	-0.124757	0.0279317	0.056836
9.8	-0.123946	0.0273099	0.0569741
9.805	-0.121941	0.0266952	0.0571091
9.81	-0.119018	0.0260928	0.0572411
9.815	-0.115506	0.0255065	0.0573701
9.82	-0.111719	0.0249384	0.0574962
9.825	-0.108069	0.0243889	0.0576195
9.83	-0.105117	0.023856	0.0577401
9.835	-0.10341	0.0233347	0.0578581
9.84	-0.103318	0.0228178	0.0579735
9.845	-0.104973	0.0222971	0.0580863
9.85	-0.108289	0.021764	0.0581964
9.855	-0.113005	0.0212107	0.0583039
9.86	-0.118622	0.0206317	0.0584085
9.865	-0.12437	0.0200242	0.0585101
9.87	-0.12945	0.0193896	0.0586087
9.875	-0.133228	0.0187329	0.058704
9.88	-0.135335	0.0180615	0.058796
9.885	-0.135673	0.017384	0.0588846
9.89	-0.134385	0.0167089	0.0589698
9.895	-0.131771	0.0160435	0.0590517
9.9	-0.128223	0.0153935	0.0591303
9.905	-0.124151	0.0147626	0.0592057
9.91	-0.119918	0.0141524	0.0592779
9.915	-0.115805	0.0135631	0.0593472
9.92	-0.111992	0.0129936	0.0594136
9.925	-0.108565	0.0124422	0.0594772
9.93	-0.105523	0.011907	0.0595381
9.935	-0.102988	0.0113857	0.0595963
9.94	-0.101345	0.0108749	0.059652
9.945	-0.101052	0.0103689	0.0597051
9.95	-0.102438	0.00986015	0.0597557
9.955	-0.105636	0.00933996	0.0598037
9.96	-0.110569	0.00879945	0.059849
9.965	-0.117005	0.00823052	0.0598916
9.97	-0.124603	0.0076265	0.0599312
9.975	-0.132992	0.00698251	0.0599677
9.98	-0.141808	0.00629551	0.0600009
9.985	-0.150745	0.00556413	0.0600306
9.99	-0.159123	0.00478946	0.0600565
9.995	-0.16592	0.00397685	0.0600784
10	-0.17028	0.00313635	0.0600962
10.005	-0.171685	0.00228144	0.0601097
10.01	-0.170028	0.00142715	0.060119
10.015	-0.16555	0.00058821	0.060124
10.02	-0.158754	-0.000222548	0.0601249
10.025	-0.150275	-0.00099512	0.0601219
10.03	-0.140779	-0.00172275	0.0601151
10.035	-0.130857	-0.00240184	0.0601048
10.04	-0.120981	-0.00303144	0.0600912
10.045	-0.111462	-0.00361255	0.0600746
10.05	-0.102458	-0.00414734	0.0600552
10.055	-0.0939855	-0.00463845	0.0600332
10.06	-0.0859662	-0.00508833	0.0600089
10.065	-0.078253	-0.00549888	0.0599824
10.07	-0.0706844	-0.00587122	0.059954
10.075	-0.0631592	-0.00620583	0.0599238
10.08	-0.0557569	-0.00650312	0.0598921
10.085	-0.0486639	-0.00676417	0.0598589
10.09	-0.0420748	-0.00699102	0.0598245
10.095	-0.0361177	-0.0071865	0.0597891
10.1	-0.0308473	-0.00735391	0.0597527
10.105	-0.0262386	-0.00749663	0.0597156
10.11	-0.0222065	-0.00761774	0.0596778
10.115	-0.0186326	-0.00771984	0.0596394
10.12	-0.015525	-0.00780523	0.0596006
10.125	-0.0130385	-0.00787664	0.0595614
10.13	-0.0113228	-0.00793754	0.0595219
10.135	-0.0104608	-0.007992	0.0594821
10.14	-0.0104524	-0.00804429	0.059442
10.145	-0.0112193	-0.00809847	0.0594016
10.15	-0.0126231	-0.00815807	0.059361
10.155	-0.0144954	-0.00822587	0.05932
10.16	-0.016668	-0.00830378	0.0592787
10.165	-0.0189826	-0.0083929	0.059237
10.17	-0.0213174	-0.00849365	0.0591947
10.175	-0.023589	-0.00860592	0.059152
10.18	-0.0258756	-0.00872958	0.0591087
10.185	-0.0284418	-0.00886537	0.0590647
10.19	-0.0315836	-0.00901544	0.05902
10.195	-0.0355291	-0.00918322	0.0589745
10.2	-0.0404012	-0.00937305	0.0589281
10.205	-0.0461983	-0.00958954	0.0588807
10.21	-0.0528235	-0.0098371	0.0588321
10.215	-0.0601137	-0.0101194	0.0587822
10.22	-0.0678704	-0.0104394	0.0587308
10.225	-0.0758896	-0.0107988	0.0586777
10.23	-0.0839345	-0.0111984	0.0586227
10.235	-0.0915238	-0.011637	0.0585656
10.24	-0.0980158	-0.0121109	0.0585063
10.245	-0.102892	-0.0126131	0.0584445
10.25	-0.10586	-0.013135	0.0583801
10.255	-0.106884	-0.0136669	0.0583131
10.26	-0.106141	-0.0141994	0.0582434
10.265	-0.103968	-0.0147247	0.0581711
10.27	-0.100773	-0.0152366	0.0580962
10.275	-0.0969739	-0.0157309	0.0580188
10.28	-0.0929402	-0.0162057	0.0579389
10.285	-0.08896	-0.0166605	0.0578568
10.29	-0.0852166	-0.0170959	0.0577724
10.295	-0.0818014	-0.0175134	0.0576859
10.3	-0.078719	-0.0179147	0.0575973
10.305	-0.0761029	-0.0183018	0.0575068
10.31	-0.0742281	-0.0186776	0.0574143
10.315	-0.073324	-0.0190465	0.05732
10.32	-0.0735147	-0.0194136	0.0572238
10.325	-0.074792	-0.0197844	0.0571258
10.33	-0.0770423	-0.020164	0.057026
10.335	-0.080074	-0.0205567	0.0569242
10.34	-0.0836624	-0.0209661	0.0568204
10.345	-0.0876037	-0.0213943	0.0567145
10.35	-0.0917582	-0.0218427	0.0566064
10.355	-0.0960397	-0.0223122	0.056496
10.36	-0.100402	-0.0228033	0.0563832
10.365	-0.104821	-0.0233163	0.0562679
10.37	-0.109292	-0.0238516	0.05615
10.375	-0.113818	-0.0244094	0.0560293
10.38	-0.118404	-0.0249899	0.0559058
10.385	-0.123054	-0.0255936	0.0557794
10.39	-0.127762	-0.0262206	0.0556498
10.395	-0.132342	-0.0268709	0.0555171
10.4	-0.136163	-0.0275421	0.0553811
10.405	-0.13838	-0.0282285	0.0552416
10.41	-0.138295	-0.0289202	0.0550988
10.415	-0.135514	-0.0296047	0.0549525
10.42	-0.129996	-0.0302685	0.0548028
10.425	-0.121982	-0.0308984	0.0546499
10.43	-0.111936	-0.0314832	0.0544939
10.435	-0.100381	-0.032014	0.0543352
10.44	-0.0878185	-0.0324845	0.0541739
10.445	-0.0746883	-0.0328908	0.0540105
10.45	-0.0613548	-0.0332309	0.0538452
10.455	-0.0480734	-0.0335044	0.0536783
10.46	-0.0352322	-0.0337127	0.0535103
10.465	-0.0234058	-0.0338593	0.0533414
10.47	-0.0131087	-0.0339506	0.0531718
10.475	-0.00465254	-0.033995	0.053002
10.48	0.00189541	-0.0340019	0.052832
10.485	0.00669125	-0.0339804	0.052662
10.49	0.0100492	-0.0339386	0.0524922
10.495	0.0123634	-0.0338825	0.0523227
10.5	0.0140481	-0.0338165	0.0521534
10.505	0.0154706	-0.0337427	0.0519845
10.51	0.0169202	-0.0336617	0.051816
10.515	0.018588	-0.033573	0.0516479
10.52	0.0204818	-0.0334753	0.0514803
10.525	0.0223848	-0.0333681	0.0513132
10.53	0.0239867	-0.0332522	0.0511467
10.535	0.0249926	-0.0331297	0.0509807
10.54	0.025207	-0.0330042	0.0508154
10.545	0.024543	-0.0328799	0.0506507
10.55	0.0230234	-0.032761	0.0504866
10.555	0.0207592	-0.0326515	0.050323
10.56	0.0179198	-0.0325548	0.05016
10.565	0.0146927	-0.0324733	0.0499974
10.57	0.0112656	-0.0324084	0.0498352
10.575	0.00779619	-0.0323607	0.0496733
10.58	0.00440124	-0.0323302	0.0495116
10.585	0.00118332	-0.0323163	0.04935
10.59	-0.0016495	-0.0323174	0.0491884
10.595	-0.00381736	-0.0323311	0.0490268
10.6	-0.00510505	-0.0323534	0.0488651
10.605	-0.00540793	-0.0323797	0.0487032
10.61	-0.00474406	-0.0324051	0.0485413
10.615	-0.00322929	-0.032425	0.0483792
10.62	-0.00104642	-0.0324357	0.048217
10.625	0.00159436	-0.0324343	0.0480549
10.63	0.0044864	-0.0324191	0.0478927
10.635	0.00745331	-0.0323893	0.0477307
10.64	0.0103612	-0.0323447	0.0475689
10.645	0.0130807	-0.0322861	0.0474073
10.65	0.0154145	-0.0322149	0.047246
10.655	0.0171477	-0.0321335	0.0470852
10.66	0.0181328	-0.0320453	0.0469247
10.665	0.0183176	-0.0319542	0.0467647
10.67	0.0177439	-0.031864	0.0466052
10.675	0.016524	-0.0317783	0.0464461
10.68	0.0148134	-0.0317	0.0462874
10.685	0.0127801	-0.031631	0.046129
10.69	0.0105817	-0.0315726	0.045971
10.695	0.00834523	-0.0315253	0.0458133
10.7	0.00616089	-0.031489	0.0456558
10.705	0.00407734	-0.0314634	0.0454984
10.71	0.00210857	-0.031448	0.0453411
10.715	0.000238628	-0.0314421	0.0451839
10.72	-0.0015631	-0.0314454	0.0450267
10.725	-0.00334104	-0.0314577	0.0448694
10.73	-0.00513061	-0.0314788	0.0447121
10.735	-0.00696557	-0.0315091	0.0445546
10.74	-0.00874315	-0.0315483	0.0443969
10.745	-0.0102008	-0.0315957	0.0442391
10.75	-0.0110641	-0.0316489	0.044081
10.755	-0.0111222	-0.0317043	0.0439226
10.76	-0.0102806	-0.0317578	0.0437639
10.765	-0.00855638	-0.0318049	0.043605
10.77	-0.00605976	-0.0318415	0.0434459
10.775	-0.00295596	-0.031864	0.0432866
10.78	0.000558163	-0.03187	0.0431273
10.785	0.00429412	-0.0318579	0.042968
10.79	0.00808339	-0.0318269	0.0428088
10.795	0.0118058	-0.0317772	0.0426498
10.8	0.0153836	-0.0317092	0.042491
10.805	0.018782	-0.0316238	0.0423327
10.81	0.0220048	-0.0315219	0.0421749
10.815	0.0250791	-0.0314041	0.0420175
10.82	0.027998	-0.0312715	0.0418608
10.825	0.030635	-0.0311249	0.0417049
10.83	0.032799	-0.0309663	0.0415496
10.835	0.0343302	-0.0307985	0.0413952
10.84	0.0351427	-0.0306248	0.0412417
10.845	0.0352307	-0.0304488	0.041089
10.85	0.0346629	-0.0302741	0.0409372
10.855	0.0335577	-0.0301036	0.0407862
10.86	0.0322046	-0.0299392	0.0406361
10.865	0.031034	-0.0297811	0.0404868
10.87	0.0304327	-0.0296274	0.0403383
10.875	0.0306733	-0.0294746	0.0401905
10.88	0.0318745	-0.0293183	0.0400436
10.885	0.0340193	-0.0291535	0.0398974
10.89	0.0369767	-0.028976	0.0397521
10.895	0.0405504	-0.0287822	0.0396077
10.9	0.044514	-0.0285696	0.0394643
10.905	0.0486518	-0.0283366	0.039322
10.91	0.0527692	-0.0280831	0.039181
10.915	0.0566727	-0.0278095	0.0390412
10.92	0.0601812	-0.0275174	0.0389029
10.925	0.0631831	-0.0272089	0.0387661
10.93	0.0656368	-0.0268869	0.0386309
